CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8913666,2019,2020-02-04,1942,2019-07-28,1750,37323,RD-06,7,5,7,1942,0,0,0,,0,6A44,"SANTA MONICA BL","VAN NESS AV",0.00,,Y,A,-,Y,LA,7,2,-,-,12.211,I,6,E,N,4,0,1,2,A,-,09,21804,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.31578826904297,34.090763092041016
8913749,2019,2020-01-31,1942,2019-07-28,0625,41921,0513,7,5,7,1942,0,0,0,E,0,5A11,"FIGUEROA PL","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,11.666,I,5,S,Y,4,0,2,2,A,-,09,21802,A,N,D,D,A,A,H,-,B,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,CN,"- ",,,"LOS ANGELES","LOS ANGELES",-118.28311920166016,33.790622711181641
8913758,2019,2020-01-31,1942,2019-07-12,1635,41173,0513,5,5,7,1942,0,0,0,E,0,5A18,"W PACIFIC COAST HWY","FRAMPTON AV",0.00,,Y,A,-,Y,LA,7,1,-,-,12.662,I,5,S,Y,4,0,1,3,A,-,09,21801,A,N,A,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29993438720703,33.789405822753906
8915728,2018,2019-11-07,1942,2018-04-13,1633,93332,1494,5,5,7,1942,0,0,0,N,0,5D81,SEPULVEDA,"CENTURY BL",0.00,,Y,A,-,Y,LA,7,1,-,-,26.962,I,5,S,Y,4,0,1,2,A,-,17,21461,A,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.39630126953125,33.945369720458984
8921092,2019,2020-01-31,1942,2019-08-13,1550,39889,0515,2,5,7,1942,0,0,0,E,0,25MQ56,"PACIFIC COAST HWY","GULF AV",14.00,W,N,A,-,Y,LA,7,1,-,-,11.145,I,5,N,N,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27398681640625,33.790657043457031
8924011,2019,2020-02-04,1942,2019-07-18,0510,37340,2104,4,5,7,1942,0,0,0,,0,2104,NORDHOFF,"TOPANGA CANYON",0.00,,-,A,-,Y,LA,7,27,-,-,17.007,I,5,N,Y,4,0,1,2,A,-,08,22107,,N,D,D,A,A,H,-,B,B,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60491180419922,34.235450744628906
8933221,2019,2020-02-10,1942,2019-08-28,0630,43133,0519,3,5,7,1942,0,0,0,E,0,25T23,"PACIFIC COAST HWY","SANFORD AV",0.00,,Y,A,-,Y,LA,7,1,-,-,9.851,I,5,S,Y,4,0,1,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25099945068359,33.790851593017578
8936243,2019,2020-02-04,1942,2019-07-26,1845,43902,519,5,5,7,1942,0,0,0,,0,5A12,"PACIFIC COAST HWY","SANFORD AV",0.00,,Y,A,-,Y,LA,7,1,-,-,9.851,I,5,S,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25099945068359,33.790851593017578
8936327,2019,2020-02-12,1942,2019-08-17,0615,30792,5T3,6,5,7,1942,0,0,0,,0,5A25,"PACIFIC COAST HWY","RT 110",0.00,,Y,A,-,Y,LA,7,1,-,-,11.632,I,5,N,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28253173828125,33.790691375732422
8936343,2019,2020-02-12,1942,2019-08-13,0405,42011,513,2,5,7,1942,0,0,0,,0,25T25,"PACIFIC COAST HWY","FIGUEROA PL",0.00,,Y,A,-,Y,LA,7,1,-,-,11.660,I,5,N,N,3,0,2,2,A,-,08,22107,,N,B,C,A,A,H,-,C,D,0,,,,,Y,,-,"- ",0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28300476074219,33.790748596191406
8936355,2019,2020-02-04,1942,2019-08-28,1945,33757,822,3,5,7,1942,0,0,0,,0,8A1,"PACIFIC COAST HWY","TEMESCAL CANYON RD",0.00,,Y,A,-,Y,LA,7,1,-,-,38.111,I,5,N,Y,2,0,2,2,A,-,09,21453,C,N,A,C,A,A,H,-,C,A,0,,,Y,,Y,,A,01,1,0,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.53572082519531,34.035850524902344
8938917,2019,2020-02-04,1942,2019-07-25,1845,42273,656,4,5,7,1942,0,0,0,,0,6A77,"VINE ST","SANTA MONICA BL",0.00,,Y,A,-,Y,LA,7,2,-,-,11.581,I,5,E,N,2,0,2,2,D,-,00,,,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,"- ",1,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.32672119140625,34.090744018554688
8939226,2019,2020-10-22,1942,2019-11-15,2133,38090,1415,5,5,7,1942,0,0,0,N,0,27T33,"LINCOLN BL","ROSE AV",60.00,N,N,A,-,Y,LA,7,1,-,-,33.171,I,5,N,N,1,1,0,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,Y,D,22,0,0,0,1,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46783447265625,34.001373291015625
8939337,2019,2021-05-28,1942,2019-09-06,2140,38556,0514,5,5,7,1942,0,0,0,E,0,25T27,"RT 1","GULF AV",0.00,,Y,A,-,Y,LA,7,1,-,-,11.145,I,5,N,Y,1,1,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,Y,A,01,0,2,0,0,0,0,0,1,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27398681640625,33.790657043457031
8939617,2020,2020-02-21,1942,2020-01-22,1600,37618,0528,3,5,7,1942,0,0,0,E,0,5A15,"RT 1","WATSON AV",0.00,,Y,B,-,Y,LA,7,1,-,-,9.681,I,5,S,Y,1,1,0,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,0,0,0,0,0,0,1,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24810791015625,33.790889739990234
8963046,2019,2020-02-06,1942,2019-10-09,0630,43603,0528,3,5,7,1942,0,0,0,E,0,5A25,"PACIFIC COAST HWY","BLINN AV",0.00,,Y,B,-,Y,LA,7,1,-,-,9.531,I,5,N,Y,4,0,1,2,A,-,09,21801,A,F,D,C,A,A,H,-,A,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24555969238281,33.791103363037109
8964219,2019,2020-01-31,1942,2019-08-22,0710,42769,0507,4,5,7,1942,0,0,0,E,0,5A11,"WESTERN AV","227TH ST",0.00,,Y,A,-,Y,LA,7,213,-,-,7.215,I,5,N,N,4,0,1,2,A,-,09,21801,A,N,A,D,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.30896759033203,33.820510864257812
8975284,2019,2020-02-03,1942,2019-09-21,2055,37724,513,6,5,7,1942,0,0,0,,0,25TL49,"VERMONT AV","PACIFIC COAST HWY",60.00,N,N,A,-,Y,LA,7,1,-,-,12.171,I,6,N,Y,4,0,3,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.291748046875,33.791065216064453
8997240,2019,2020-03-04,1942,2019-08-26,1315,35554,1721,1,5,7,1942,0,0,0,Q,0,17X82,"TOPANGA CANYON BL",CHATSWORTH,0.00,,Y,A,-,Y,LA,7,27,-,-,19.131,I,5,N,N,4,0,1,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60607147216797,34.264427185058594
9004358,2019,2020-03-09,1942,2019-12-12,1720,36552,2115,4,5,7,1942,0,0,0,,0,21A5,"TOPANGA CANYON",ROSCOE,0.00,,Y,A,-,Y,LA,7,27,-,-,15.830,I,5,N,Y,4,0,1,2,A,-,04,21703,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60591125488281,34.219753265380859
9004359,2019,2020-07-13,1942,2019-12-27,1730,38996,2156,5,5,7,1942,0,0,0,,0,21A57,"VICTORY BL","TOPANGA CANYON BL",130.00,W,N,A,-,Y,LA,7,27,-,-,13.551,I,5,S,Y,3,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,B,A,0,,,,,Y,,A,07,0,2,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60598754882812,34.186656951904297
9007817,2019,2020-02-03,1942,2019-11-13,1230,43971,1454,3,5,7,1942,0,0,0,N,0,14A11W,"MINDANAO WY","RT 90",100.00,E,N,A,-,Y,LA,7,90,-,-,1.201,I,6,W,Y,4,0,1,2,A,-,21,22106,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43780517578125,33.983818054199219
9012070,2019,2020-07-13,1942,2019-12-25,1801,39097,0314,3,5,7,1942,0,0,0,C,0,5A24,"PACIFIC COAST HWY","WILMINGTON BL",0.00,,Y,B,-,Y,LA,7,1,-,-,11.208,I,5,N,N,4,0,1,2,D,-,00,,,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,-,"- ",0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27509307861328,33.790592193603516
9016027,2020,2020-11-30,1942,2020-05-16,0720,27792,2175,6,5,7,1942,0,0,0,,0,21A73,"BURBANK BL","TOPANGA CANYON BL",0.00,,Y,A,-,Y,LA,7,27,-,-,12.521,I,5,S,Y,4,0,1,3,A,-,12,21453,A,F,D,C,A,A,H,-,A,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60594177246094,34.172084808349609
9016032,2020,2020-11-30,1942,2020-05-20,0535,41316,1761,3,5,7,1942,0,0,0,Q,0,21A1,"PLUMMER ST","TOPANGA CANYON BL",0.00,,Y,A,-,Y,LA,7,27,-,R,17.521,I,5,N,Y,3,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,B,A,0,,,,,Y,,A,07,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60637664794922,34.242687225341797
9018712,2019,2020-06-08,1942,2019-12-08,1845,41921,503,7,5,7,1942,0,0,0,,0,5A11,PCH,"BIXBY AV",0.00,,Y,B,C,Y,LA,7,1,-,-,12.120,I,5,N,Y,4,0,1,2,A,-,09,21801,,N,D,D,A,B,H,-,C,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29087829589844,33.791061401367188
9024206,2019,2020-07-13,1942,2019-11-25,1620,30830,1675,1,5,7,1942,0,0,0,P,0,16A75,"SUNLAND BL","RT 5",0.00,,Y,A,-,Y,LA,7,1,-,-,39.326,I,5,N,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,-,A,H,A,A,0,Y,,,,Y,,D,22,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.55567169189453,34.03857421875
9025528,2020,2020-10-19,1942,2020-01-09,1725,43791,0532,4,5,7,1942,0,0,0,E,0,5A24,"RONAN AV","PACIFIC COAST HWY",20.00,S,N,A,-,Y,LA,7,1,-,-,11.085,I,5,S,Y,3,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,C,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27292633056641,33.790599822998047
9025807,2020,2020-10-19,1942,2020-01-25,1800,41826,0519,6,5,7,1942,0,0,0,E,0,5A26,"PACIFIC COAST HWY","BLINN AV",0.00,,Y,A,-,Y,LA,7,1,-,-,9.531,I,5,S,Y,4,0,3,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,D,22,0,0,3,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24555969238281,33.791019439697266
9030352,2019,2020-09-15,1942,2019-12-15,1315,43826,0503,7,5,7,1942,0,0,0,E,0,5A11,"PACIFIC COAST HWY","MCCOY AV",0.00,,Y,A,-,Y,LA,7,1,-,-,12.065,I,5,N,N,4,0,1,2,A,-,09,21801,A,F,D,C,A,A,H,-,A,D,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28993225097656,33.791061401367188
9034353,2019,2020-06-08,1942,2019-12-10,0902,37146,0517,2,5,7,1942,0,0,0,E,0,25TL23,PCH,"EUBANK AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.123,I,5,N,N,4,0,1,2,A,-,09,21801,A,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25623321533203,33.791645050048828
9034943,2019,2020-07-13,1942,2019-11-01,1425,41173,0517,5,5,7,1942,0,0,0,E,0,5A18,"EAST PACIFIC COAST HWY","EUBANK AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.123,I,5,S,Y,4,0,2,2,A,-,12,21453,A,N,A,C,A,-,A,H,A,A,0,,,,,Y,,-,"- ",0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25623321533203,33.791542053222656
9035156,2020,2020-10-12,1942,2020-02-16,1755,43950,1414,7,5,7,1942,0,0,0,N,0,14A28,"LINCOLN BL","ROSE AV",0.00,,Y,A,-,Y,LA,7,1,-,-,33.171,I,5,N,Y,4,0,1,2,A,-,09,21801,,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46783447265625,34.001373291015625
9035164,2020,2020-10-12,1942,2020-02-20,0003,42656,1494,4,5,7,1942,0,0,0,N,0,LAX,"CENTURY BL","S SEPULVEDA BL",0.00,,Y,A,-,Y,LA,7,1,-,-,26.962,I,5,N,N,3,0,1,2,A,-,08,22107,,F,D,C,A,A,H,-,C,A,0,,,,,Y,,-,99,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.39611053466797,33.945362091064453
9035201,2020,2020-09-25,1942,2020-02-20,0030,38857,2155,4,5,7,1942,0,0,0,,0,21A73,"TOPANGA CANYON BL","OXNARD ST",0.00,,Y,A,-,Y,LA,7,27,-,-,13.021,I,5,N,Y,3,0,3,2,A,-,01,23152,A,F,A,C,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,1,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60531616210938,34.179214477539062
9035352,2020,2020-10-12,1942,2020-01-25,1830,45,1458,6,5,7,1942,0,0,0,N,0,14A1,"LINCOLN BL","FIJI WY",160.00,N,N,A,-,Y,LA,7,1,-,-,30.731,I,5,S,Y,4,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43659973144531,33.978446960449219
9058378,2020,2020-11-20,1942,2020-04-23,0830,40404,0514,4,5,7,1942,0,0,0,E,0,5A15,"WILMINGTON BL","W PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,11.208,I,5,N,N,2,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,Y,D,22,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27509307861328,33.790592193603516
9065446,2020,2020-11-03,1942,2020-03-05,1910,35410,2156,4,5,7,1942,0,0,0,,0,21A57,"TOPANGA CANYON BL","VICTORY BL",750.00,N,N,A,-,Y,LA,7,27,-,-,13.711,I,5,N,Y,4,0,1,2,A,-,09,21804,A,N,D,C,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60582733154297,34.188930511474609
9066007,2020,2020-11-20,1942,2020-04-16,2050,38090,1464,4,5,7,1942,0,0,0,N,0,27T31,"LINCOLN BL","W JEFFERSON BL",24.00,N,N,A,-,Y,LA,7,1,-,-,30.163,I,5,N,Y,2,0,1,1,A,-,03,22350,,N,E,I,A,A,H,-,C,A,0,,,,,Y,,A,01,1,0,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43024444580078,33.972187042236328
9066048,2020,2020-11-20,1942,2020-04-22,1915,40105,0515,3,5,7,1942,0,0,0,E,0,5A15,"W PACIFIC COAST HWY","MARINE AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.607,I,5,S,Y,2,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,B,D,0,,,Y,,Y,,A,01,1,0,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26462554931641,33.791030883789062
9071302,2020,2020-11-30,1942,2020-06-11,2108,37575,1474,4,5,7,1942,0,0,0,N,0,27T35,"LINCOLN BL","LMU DR",0.00,,Y,A,-,Y,LA,7,1,-,-,29.585,I,5,N,Y,4,0,2,2,A,-,03,22350,,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.42474365234375,33.965541839599609
9071467,2020,2020-09-30,1942,2020-02-24,0515,43190,0513,1,5,7,1942,0,0,0,E,0,5A15,PCH,"RT 110",0.00,,Y,A,-,Y,LA,7,1,-,-,11.632,I,5,N,Y,3,0,2,2,A,-,03,22350,,N,D,C,A,A,H,-,B,A,0,,,,,Y,,A,07,0,1,1,0,0,0,0,0,0,"- ",SF,,,"LOS ANGELES","LOS ANGELES",-118.28253173828125,33.790691375732422
9071577,2019,2020-08-26,1942,2019-12-07,1537,36737,0511,6,5,7,1942,0,0,0,E,0,5A15,PCH,"FRAMTON AV",0.00,,Y,A,-,Y,LA,7,1,-,-,12.662,I,5,N,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29994201660156,33.789520263671875
9078418,2020,2020-09-30,1942,2020-03-16,2124,41671,1415,1,5,7,1942,0,0,0,N,0,14A13,"LINCOLN BL","ROSE AV",0.00,,Y,B,-,Y,LA,7,1,-,-,33.160,I,5,N,N,3,0,1,2,A,-,11,21950,B,N,G,B,B,B,H,-,C,A,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46769714355469,34.001304626464844
9086039,2020,2020-11-20,1942,2020-04-13,1600,40700,0517,1,5,7,1942,0,0,0,E,0,25MP12,PCH,"EUBANK AV",0.00,,Y,A,-,Y,LA,7,1,-,-,10.123,I,5,S,N,3,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25623321533203,33.791542053222656
9090395,2020,2020-11-04,1942,2020-03-19,1940,44214,0514,4,5,7,1942,0,0,0,E,0,5A12,"BAYVIEW AV","PACIFIC COAST HWY",0.00,,Y,B,-,Y,LA,7,1,-,-,10.963,I,5,N,N,4,0,1,2,A,-,05,21650,1,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27081298828125,33.790824890136719
9097875,2020,2020-11-04,1942,2020-03-10,0800,38556,,2,5,7,1942,0,0,0,,0,"LOS AN",PCH,"BROAD AV",0.00,,Y,C,-,Y,LA,7,1,-,-,10.436,I,5,S,N,4,0,2,2,A,-,12,21453,A,N,D,C,A,B,H,-,A,A,0,,,,,Y,,-,,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26167297363281,33.791225433349609
9106858,2020,2020-11-30,1942,2020-05-24,0300,43903,1454,7,5,7,1942,0,0,0,N,0,14A49,"MINDANAO WY","RT 90",0.00,,Y,A,-,Y,LA,7,90,-,-,1.201,I,5,W,Y,3,0,3,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,-,"- ",0,1,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43780517578125,33.983818054199219
9106967,2020,2020-11-30,1942,2020-08-19,0810,30851,2114,3,5,7,1942,0,0,0,,0,21A443,"TOPANGA CYN",SATICOY,0.00,,Y,A,-,Y,LA,7,27,-,-,15.041,I,5,S,N,4,0,2,2,A,-,12,21453,A,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60604858398438,34.208282470703125
9106974,2020,2020-11-30,1942,2020-08-30,1255,38191,1721,7,5,7,1942,0,0,0,Q,0,17A23,"TOPANGA CANYON BL","SIOUX DR",113.00,N,N,A,-,Y,LA,7,27,-,-,20.034,I,5,S,Y,2,0,5,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,Y,A,01,2,1,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60491180419922,34.277355194091797
9110247,2020,2020-10-09,1942,2020-06-13,1000,39436,1415,6,5,7,1942,0,0,0,N,0,14A13,"LINCOLN BL","BROADWAY AV",0.00,,Y,A,-,Y,LA,7,1,-,-,32.751,I,5,S,N,4,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,D,0,,Y,,Y,Y,,F,27,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46165466308594,33.998283386230469
9111488,2020,2020-11-30,1942,2020-05-12,1820,4070,0555,2,5,7,1942,0,0,0,E,0,25MP12,"GAFFEY ST","RT 110",0.00,,Y,B,-,Y,LA,7,110,-,R,0.745,I,5,S,N,4,0,1,2,A,-,07,21658,A,F,B,C,A,A,H,-,A,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29229736328125,33.746776580810547
9117894,2020,2020-11-25,1942,2020-07-20,1040,43441,1454,1,5,7,1942,0,0,0,N,0,14A45,"MINDANAO WY","RT 90",0.00,,Y,A,-,Y,LA,7,90,-,-,1.202,I,5,E,Y,3,0,1,2,A,-,12,21453,,N,D,A,A,A,H,-,A,A,0,,,,,Y,,A,08,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43805694580078,33.98297119140625
9119725,2020,2020-11-25,1942,2020-07-07,0935,35393,519,2,5,7,1942,0,0,0,,0,25T21,"PACIFIC COAST HWY","BLINN AV",0.00,,Y,A,-,Y,LA,7,1,-,-,9.531,I,5,S,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,Y,Y,,F,27,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24555969238281,33.791019439697266
9120196,2020,2020-09-24,1942,2020-06-28,0245,34959,0782,7,5,7,1942,0,0,0,G,0,7A73,"VENICE BL","CADILLAC AV",0.00,,Y,B,-,Y,LA,7,187,-,-,8.903,I,5,W,Y,4,0,1,2,A,-,09,21801,A,F,D,C,A,A,H,-,C,D,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.37436676025391,34.037441253662109
9120218,2020,2020-11-12,1942,2020-06-13,1220,34959,0821,6,5,7,1942,0,0,0,H,0,8A1,PCH,"SUNSET BL",0.00,,Y,A,-,Y,LA,7,1,-,-,39.326,I,5,S,Y,4,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.55567932128906,34.0384521484375
9120274,2020,2020-08-25,1942,2020-06-26,2115,38857,2104,5,5,7,1942,0,0,0,,0,21A1,"TOPANGA CANYON BL","GRESHAM ST",0.00,,Y,A,-,Y,LA,7,27,-,-,16.701,I,5,N,Y,2,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,D,0,,,Y,,Y,,A,01,1,1,0,0,0,0,0,0,2,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60280609130859,34.231395721435547
